H,連系線確保量,対象年月,ブロック数,市場種別
P,速報値,202609,48,複合市場
T,順方向元エリア,逆方向元エリア,複合市場：連系線確保量上限値（順方向）[MW],複合市場：連系線確保量上限値（逆方向）[MW],複合市場：連系線確保量（順方向）[MW],複合市場：連系線確保量（逆方向）[MW]
20260920B05,関西,四国,0,0,0,0
20260920B05,中国,四国,425.14,743.413,51,37.543
20260920B05,中国,九州,690,418.843,196.098,0
20260920B06,北海道,東北,75,0,0,0
20260920B06,東北,東京,0,2360,0,9
20260920B06,東京,中部,1200,132.6,407.261,0
20260920B06,中部関西,北陸,651.063,1646.4,34,29.928
20260920B06,中部,北陸関西,1290,0,378.187,0
20260920B06,中部北陸,関西,1290,440.638,374.115,0
20260920B06,関西,中国,3472.719,1500.432,310.98,5.631
20260920B06,関西_関西-中国間(東),中国_関西-中国間(東),3472.719,1500.432,310.98,5.631
20260920B06,関西_関西-中国間(西),中国_関西-中国間(西),3472.719,1500.432,291.892,0
20260920B06,関西,四国,0,0,0,0
20260920B06,中国,四国,445.94,722.613,51,37.543
20260920B06,中国,九州,690,278.843,186,0
20260920B07,北海道,東北,75,0.4,0,0.4
20260920B07,東北,東京,0,2360,0,7.4
20260920B07,東京,中部,1200,188.974,388.261,0
20260920B07,中部関西,北陸,854.334,1451.9,34,29.928
20260920B07,中部,北陸関西,1290,0,371.082,0
20260920B07,中部北陸,関西,1290,718.1,367.01,0
20260920B07,関西,中国,3393.365,1718.646,303.484,0
20260920B07,関西_関西-中国間(東),中国_関西-中国間(東),3393.365,1718.646,303.484,0
20260920B07,関西_関西-中国間(西),中国_関西-中国間(西),3393.365,1718.646,273.484,0
20260920B07,関西,四国,0,0,0,0
20260920B07,中国,四国,503.376,649.343,50,20
20260920B07,中国,九州,700,636.272,181,0
20260920B08,北海道,東北,75,10,0,10
20260920B08,東北,東京,0,2360,0,18
20260920B08,東京,中部,1200,0,381.261,0
20260920B08,中部関西,北陸,836.034,1470.2,35,29.928
20260920B08,中部,北陸関西,1290,0,360.228,0
20260920B08,中部北陸,関西,1290,699.8,355.156,0
20260920B08,関西,中国,3494.337,1599.736,301.98,0.49
20260920B08,関西_関西-中国間(東),中国_関西-中国間(東),3494.337,1599.736,301.98,0.49
20260920B08,関西_関西-中国間(西),中国_関西-中国間(西),3494.337,1599.736,272.49,0
20260920B08,関西,四国,0,0,0,0
20260920B08,中国,四国,465.576,687.143,49,20
20260920B08,中国,九州,710,613.172,182,0
20260920B09,北海道,東北,75,6,0,6
20260920B09,東北,東京,0,2360,0,27
20260920B09,東京,中部,1200,0,385.261,0
20260920B09,中部関西,北陸,831.534,1474.7,37,29.928
20260920B09,中部,北陸関西,1290,0,371.928,0
20260920B09,中部北陸,関西,1290,695.3,364.856,0
20260920B09,関西,中国,3515.317,1500.614,304.496,0
20260920B09,関西_関西-中国間(東),中国_関西-中国間(東),3515.317,1500.614,304.496,0
20260920B09,関西_関西-中国間(西),中国_関西-中国間(西),3515.317,1500.614,275.496,0
20260920B09,関西,四国,0,0,0,0
20260920B09,中国,四国,411.276,741.443,48,19
20260920B09,中国,九州,710,455.572,185,0
20260920B10,北海道,東北,75,15.9,0,15.9
20260920B10,東北,東京,0,2360,0,41.9
20260920B10,東京,中部,1200,0,400.261,0
20260920B10,中部関西,北陸,798.234,1508,37,27.93
20260920B10,中部,北陸関西,1290,0,357.261,0
20260920B10,中部北陸,関西,1290,662,348.191,0
20260920B10,関西,中国,3508.343,1433.44,306.98,37.202
20260920B10,関西_関西-中国間(東),中国_関西-中国間(東),3508.343,1433.44,306.98,37.202
20260920B10,関西_関西-中国間(西),中国_関西-中国間(西),3508.343,1433.44,257.98,18.202
20260920B10,関西,四国,0,0,0,0
20260920B10,中国,四国,336.476,816.243,49,19
20260920B10,中国,九州,720,423.172,156,4.748
20260920B11,北海道,東北,75,0,0,0
20260920B11,東北,東京,0,2360,0,26
20260920B11,東京,中部,1200,0,413.957,0
20260920B11,中部関西,北陸,762.334,1543.9,37,29.928
20260920B11,中部,北陸関西,1290,0,388.604,0
20260920B11,中部北陸,関西,1290,626.1,381.532,0
20260920B11,関西,中国,3404.333,1515.098,321.676,25.67
20260920B11,関西_関西-中国間(東),中国_関西-中国間(東),3404.333,1515.098,321.676,25.67
20260920B11,関西_関西-中国間(西),中国_関西-中国間(西),3404.333,1515.098,272.676,6.67
20260920B11,関西,四国,0,0,0,0
20260920B11,中国,四国,312.976,839.743,49,19
20260920B11,中国,九州,720,596.872,156,11.065
20260920B12,北海道,東北,75,0,0,0
20260920B12,東北,東京,0,2360,0,26
20260920B12,東京,中部,1200,0,416.241,0
20260920B12,中部関西,北陸,705.034,1601.2,37,29.928
20260920B12,中部,北陸関西,1290,0,387.444,0
20260920B12,中部北陸,関西,1290,568.8,380.372,0
20260920B12,関西,中国,3295.437,1636.78,323.96,14.114
20260920B12,関西_関西-中国間(東),中国_関西-中国間(東),3295.437,1636.78,323.96,14.114
20260920B12,関西_関西-中国間(西),中国_関西-中国間(西),3295.437,1636.78,279.846,0
20260920B12,関西,四国,0,0,0,0
20260920B12,中国,四国,336.276,816.443,49,19
20260920B12,中国,九州,650,638.472,168.631,0
20260920B13,北海道,東北,75,0,0,0
20260920B13,東北,東京,0,2360,0,216
20260920B13,東京,中部,1200,0,487.724,0
20260920B13,中部関西,北陸,517.767,1662.4,109.072,0
20260920B13,中部,北陸関西,1290,0,637.893,0
20260920B13,中部北陸,関西,1290,530.584,544.073,15.252
20260920B13,関西,中国,3033.003,2115.247,523.794,82.497
20260920B13,関西_関西-中国間(東),中国_関西-中国間(東),3033.003,2115.247,523.794,82.497
20260920B13,関西_関西-中国間(西),中国_関西-中国間(西),3033.003,2115.247,472.402,11.062
20260920B13,関西,四国,0,0,0,0
20260920B13,中国,四国,104.731,1153.062,62,82.043
20260920B13,中国,九州,570,826.968,311,0
20260920B14,北海道,東北,75,0,0,0
20260920B14,東北,東京,0,2360,0,261
20260920B14,東京,中部,1200,261.627,429.706,0
20260920B14,中部関西,北陸,386.067,1794.1,120.072,0
20260920B14,中部,北陸関西,1290,0,582.401,0
20260920B14,中部北陸,関西,1290,231.084,495.004,32.675
20260920B14,関西,中国,3431.043,1832.573,650.794,101.151
20260920B14,関西_関西-中国間(東),中国_関西-中国間(東),3431.043,1832.573,650.794,101.151
20260920B14,関西_関西-中国間(西),中国_関西-中国間(西),3431.043,1832.573,573.794,15.178
20260920B14,関西,四国,0,0,0,0
20260920B14,中国,四国,104.731,1153.062,77,85.973
20260920B14,中国,九州,530,566.268,383,0
20260920B15,北海道,東北,75,6.95,0,6.95
20260920B15,東北,東京,0,2360,0,306.95
20260920B15,東京,中部,1200,0,298.738,0
20260920B15,中部関西,北陸,204.767,1975.4,134.072,0
20260920B15,中部,北陸関西,1290,0,546.826,0
20260920B15,中部北陸,関西,1290,49.784,426.305,13.551
20260920B15,関西,中国,3308.049,2147.433,744.794,74.151
20260920B15,関西_関西-中国間(東),中国_関西-中国間(東),3308.049,2147.433,744.794,74.151
20260920B15,関西_関西-中国間(西),中国_関西-中国間(西),3308.049,2147.433,712.678,14.062
20260920B15,関西,四国,0,0,0,0
20260920B15,中国,四国,179.531,1078.262,56,83.973
20260920B15,中国,九州,490,1134.168,469,0
20260920B16,北海道,東北,75,0,0,0
20260920B16,東北,東京,0,2360,0,348
20260920B16,東京,中部,1200,0,199.434,0
20260920B16,中部関西,北陸,205.167,1975,146.072,0
20260920B16,中部,北陸関西,1290,0,438.904,0
20260920B16,中部北陸,関西,1290,50.184,300.466,7.634
20260920B16,関西,中国,3413.043,2185.761,763.546,46.092
20260920B16,関西_関西-中国間(東),中国_関西-中国間(東),3413.043,2185.761,720.665,46.092
20260920B16,関西_関西-中国間(西),中国_関西-中国間(西),3413.043,2185.761,763.546,0
20260920B16,関西,四国,0,0,0,0
20260920B16,中国,四国,228.031,1029.762,57,145.973
20260920B16,中国,九州,490,1086.668,490,0
20260920B17,北海道,東北,75,30,0,30
20260920B17,東北,東京,0,2360,0,381
20260920B17,東京,中部,1200,0,163.81,0
20260920B17,中部関西,北陸,180.367,2019.8,146.072,0
20260920B17,中部,北陸関西,770,0,527.684,0
20260920B17,中部北陸,関西,770,5.384,381.612,0
20260920B17,関西,中国,3352.305,2346.841,687.472,3.509
20260920B17,関西_関西-中国間(東),中国_関西-中国間(東),3352.305,2346.841,602.008,3.509
20260920B17,関西_関西-中国間(西),中国_関西-中国間(西),3352.305,2346.841,687.472,0
20260920B17,関西,四国,0,0,0,0
20260920B17,中国,四国,326.331,931.462,57,145.973
20260920B17,中国,九州,400,890.768,400,0
20260920B18,北海道,東北,75,30,0,30
20260920B18,東北,東京,0,2360,0,392
20260920B18,東京,中部,1200,0,152.796,0
20260920B18,中部関西,北陸,211.567,1988.6,146.072,0
20260920B18,中部,北陸関西,770,0,335.935,0
20260920B18,中部北陸,関西,770,36.584,198.097,8.234
20260920B18,関西,中国,3452.441,2105.443,575.318,13.13
20260920B18,関西_関西-中国間(東),中国_関西-中国間(東),3452.441,2105.443,499.475,13.13
20260920B18,関西_関西-中国間(西),中国_関西-中国間(西),3452.441,2105.443,575.318,0
20260920B18,関西,四国,0,0,0,0
20260920B18,中国,四国,389.431,868.362,57,145.973
20260920B18,中国,九州,350,391.068,350,0
20260920B19,北海道,東北,75,22.199,0,22.199
20260920B19,東北,東京,0,2360,0,333.199
20260920B19,東京,中部,1200,0,187.115,0
20260920B19,中部関西,北陸,36.306,1772.027,36.306,0
20260920B19,中部,北陸関西,770,0,592.115,0
20260920B19,中部北陸,関西,770,0,555.809,0
20260920B19,関西,中国,3328.956,2191.84,527.489,0
20260920B19,関西_関西-中国間(東),中国_関西-中国間(東),3328.956,2191.84,460.516,0
20260920B19,関西_関西-中国間(西),中国_関西-中国間(西),3328.956,2191.84,527.489,0
20260920B19,関西,四国,0,0,0,0
20260920B19,中国,四国,529.428,745.739,0,66.973
20260920B19,中国,九州,300,219.8,300,0
20260920B20,北海道,東北,75,30,0,30
20260920B20,東北,東京,0,2360,0,210
20260920B20,東京,中部,1200,0,372.17,0
20260920B20,中部関西,北陸,32.006,1776.327,32.006,0
20260920B20,中部,北陸関西,770,0,748.17,0
20260920B20,中部北陸,関西,770,0,716.164,0
20260920B20,関西,中国,3631.986,1716.732,543.412,0
20260920B20,関西_関西-中国間(東),中国_関西-中国間(東),3631.986,1716.732,476.439,0
20260920B20,関西_関西-中国間(西),中国_関西-中国間(西),3631.986,1716.732,543.412,0
20260920B20,関西,四国,0,0,0,0
20260920B20,中国,四国,631.728,643.439,0,66.973
20260920B20,中国,九州,280,0,280,0
20260920B21,北海道,東北,75,5.599,0,5.599
20260920B21,東北,東京,0,2360,0,202.05
20260920B21,東京,中部,1200,0,376.463,0
20260920B21,中部関西,北陸,44.006,1764.327,44.006,0
20260920B21,中部,北陸関西,770,0,647.049,0
20260920B21,中部北陸,関西,770,0,603.043,0
20260920B21,関西,中国,3951.11,1254.498,511.362,12.512
20260920B21,関西_関西-中国間(東),中国_関西-中国間(東),3951.11,1254.498,456.901,12.512
20260920B21,関西_関西-中国間(西),中国_関西-中国間(西),3951.11,1254.498,511.362,0
20260920B21,関西,四国,0,0,0,0
20260920B21,中国,四国,758.628,516.539,0,66.973
20260920B21,中国,九州,260,0,260,0
20260920B22,北海道,東北,75,9.599,0,9.599
20260920B22,東北,東京,0,2360,0,197.05
20260920B22,東京,中部,1200,0,891.6,0
20260920B22,中部関西,北陸,65.506,1742.827,65.506,0
20260920B22,中部,北陸関西,770,0,754.244,0
20260920B22,中部北陸,関西,770,0,688.738,0
20260920B22,関西,中国,3925.062,1131.772,503.502,69.113
20260920B22,関西_関西-中国間(東),中国_関西-中国間(東),3925.062,1131.772,489.502,69.113
20260920B22,関西_関西-中国間(西),中国_関西-中国間(西),3925.062,1131.772,503.502,16.14
20260920B22,関西,四国,0,0,0,0
20260920B22,中国,四国,836.628,438.539,0,66.973
20260920B22,中国,九州,250,0,250,0
20260920B23,北海道,東北,75,22.499,0,22.499
20260920B23,東北,東京,0,2360,0,208.499
20260920B23,東京,中部,1200,0,692.467,0
20260920B23,中部関西,北陸,61.206,1747.127,61.206,0
20260920B23,中部,北陸関西,770,0,758.657,0
20260920B23,中部北陸,関西,770,0,697.451,0
20260920B23,関西,中国,4087.068,920.166,529.609,69.113
20260920B23,関西_関西-中国間(東),中国_関西-中国間(東),4087.068,920.166,515.609,69.113
20260920B23,関西_関西-中国間(西),中国_関西-中国間(西),4087.068,920.166,529.609,16.14
20260920B23,関西,四国,0,0,0,0
20260920B23,中国,四国,881.328,393.839,0,66.973
20260920B23,中国,九州,250,0,250,0
20260920B24,北海道,東北,75,40,0,40
20260920B24,東北,東京,0,2360,0,226
20260920B24,東京,中部,1200,0,722.002,0
20260920B24,中部関西,北陸,41.606,1766.727,41.606,0
20260920B24,中部,北陸関西,770,0,628.988,0
20260920B24,中部北陸,関西,770,0,587.382,0
20260920B24,関西,中国,4038.37,979.19,476.162,11.506
20260920B24,関西_関西-中国間(東),中国_関西-中国間(東),4038.37,979.19,420.695,11.506
20260920B24,関西_関西-中国間(西),中国_関西-中国間(西),4038.37,979.19,476.162,0
20260920B24,関西,四国,0,0,0,0
20260920B24,中国,四国,873.528,401.639,0,66.973
20260920B24,中国,九州,250,0,250,0
20260920B25,北海道,東北,75,21.315,0,21.315
20260920B25,東北,東京,0,2360,0,201.315
20260920B25,東京,中部,1200,0,871.862,0
20260920B25,中部関西,北陸,0,1795.247,0,0
20260920B25,中部,北陸関西,770,0,770,0
20260920B25,中部北陸,関西,770,0,770,0
20260920B25,関西,中国,4025.662,1146.119,488.135,0
20260920B25,関西_関西-中国間(東),中国_関西-中国間(東),4025.662,1146.119,488.135,0
20260920B25,関西_関西-中国間(西),中国_関西-中国間(西),4025.662,1146.119,443.919,0
20260920B25,関西,四国,0,0,0,0
20260920B25,中国,四国,833.523,454.359,97.189,52.973
20260920B25,中国,九州,250,0,250,0
20260920B26,北海道,東北,75,30,0,30
20260920B26,東北,東京,0,2360,0,210
20260920B26,東京,中部,1200,0,948.611,0
20260920B26,中部関西,北陸,0,1793.647,0,0
20260920B26,中部,北陸関西,770,0,639.749,0
20260920B26,中部北陸,関西,770,0,639.749,0
20260920B26,関西,中国,4233.506,992.111,390.618,16.062
20260920B26,関西_関西-中国間(東),中国_関西-中国間(東),4233.506,992.111,367.443,16.062
20260920B26,関西_関西-中国間(西),中国_関西-中国間(西),4233.506,992.111,390.618,0
20260920B26,関西,四国,0,0,0,0
20260920B26,中国,四国,805.223,482.659,13.736,52.973
20260920B26,中国,九州,260,0,260,0
20260920B27,北海道,東北,75,30,0,30
20260920B27,東北,東京,0,2360,0,221
20260920B27,東京,中部,1200,0,1078.872,0
20260920B27,中部関西,北陸,0,1806.047,0,0
20260920B27,中部,北陸関西,770,0,770,0
20260920B27,中部北陸,関西,770,0,770,0
20260920B27,関西,中国,4600,702.181,491.712,21.062
20260920B27,関西_関西-中国間(東),中国_関西-中国間(東),4600,702.181,463.418,21.062
20260920B27,関西_関西-中国間(西),中国_関西-中国間(西),4600,702.181,491.712,1.062
20260920B27,関西,四国,0,0,0,0
20260920B27,中国,四国,727.223,560.659,34.719,83.013
20260920B27,中国,九州,270,0,270,0
20260920B28,北海道,東北,75,30,0,30
20260920B28,東北,東京,0,2360,0,335
20260920B28,東京,中部,1200,0,690.618,0
20260920B28,中部関西,北陸,78.06,1680.147,78.06,0
20260920B28,中部,北陸関西,770,0,586.379,0
20260920B28,中部北陸,関西,770,0,508.319,0
20260920B28,関西,中国,4600,773.357,461.045,14.381
20260920B28,関西_関西-中国間(東),中国_関西-中国間(東),4600,773.357,403.072,14.381
20260920B28,関西_関西-中国間(西),中国_関西-中国間(西),4600,773.357,461.045,5.381
20260920B28,関西,四国,0,0,0,0
20260920B28,中国,四国,654.423,633.459,0,66.973
20260920B28,中国,九州,280,0,280,0
20260920B29,北海道,東北,75,30,0,30
20260920B29,東北,東京,0,2360,0,342
20260920B29,東京,中部,1200,0,651.973,0
20260920B29,中部関西,北陸,101.96,1656.247,101.96,3.928
20260920B29,中部,北陸関西,770,0,576.295,0
20260920B29,中部北陸,関西,770,0,478.263,0
20260920B29,関西,中国,4600,381.811,485.65,29.467
20260920B29,関西_関西-中国間(東),中国_関西-中国間(東),4600,381.811,438.677,29.467
20260920B29,関西_関西-中国間(西),中国_関西-中国間(西),4600,381.811,485.65,9.467
20260920B29,関西,四国,0,0,0,0
20260920B29,中国,四国,592.123,695.759,0,66.973
20260920B29,中国,九州,300,0,300,0
20260920B30,北海道,東北,0,30,0,30
20260920B30,東北,東京,0,2360,0,349
20260920B30,東京,中部,1200,0,874.54,0
20260920B30,中部関西,北陸,125.36,1632.847,125.36,0
20260920B30,中部,北陸関西,770,0,568.899,0
20260920B30,中部北陸,関西,770,0,443.539,0
20260920B30,関西,中国,4600,223.729,552.914,0
20260920B30,関西_関西-中国間(東),中国_関西-中国間(東),4600,223.729,480.941,0
20260920B30,関西_関西-中国間(西),中国_関西-中国間(西),4600,223.729,552.914,0
20260920B30,関西,四国,0,0,0,0
20260920B30,中国,四国,474.423,813.459,46.282,118.255
20260920B30,中国,九州,330,0,330,0
20260920B31,北海道,東北,75,20,0,20
20260920B31,東北,東京,0,2360,0,329
20260920B31,東京,中部,1200,42.335,914.264,0
20260920B31,中部関西,北陸,0,2015.8,0,17.93
20260920B31,中部,北陸関西,770,0,688.942,0
20260920B31,中部北陸,関西,770,0,706.872,0
20260920B31,関西,中国,4600,631.958,664.678,0
20260920B31,関西_関西-中国間(東),中国_関西-中国間(東),4600,631.958,604.705,0
20260920B31,関西_関西-中国間(西),中国_関西-中国間(西),4600,631.958,664.678,0
20260920B31,関西,四国,0,0,0,0
20260920B31,中国,四国,414.933,856.426,73,132.973
20260920B31,中国,九州,470,0,470,0
20260920B32,北海道,東北,75,20,0,20
20260920B32,東北,東京,0,2360,0,334
20260920B32,東京,中部,1200,450.235,862.024,0
20260920B32,中部関西,北陸,0,2028.5,0,139.93
20260920B32,中部,北陸関西,770,0,630.07,0
20260920B32,中部北陸,関西,770,0,770,0
20260920B32,関西,中国,4378.102,1716.226,805.682,21.024
20260920B32,関西_関西-中国間(東),中国_関西-中国間(東),4378.102,1716.226,757.709,21.024
20260920B32,関西_関西-中国間(西),中国_関西-中国間(西),4378.102,1716.226,805.682,2.024
